molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3945780,CC1(C)OC(c2ccnc(N)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3ccccc3F)c2F)C1=O,2.5
CHEMBL3965632,CCCS(=O)(=O)Nc1cc(Cl)cc(C2=C(c3ccnc(N)n3)OC(C)(CC(C)C)C2=O)c1F,70.0
CHEMBL3939274,Nc1nccc(C2=C(c3cccc(NS(=O)(=O)c4c(F)cccc4F)c3Cl)C(=O)C3(CCCC3)O2)n1,3.7
CHEMBL3919165,Nc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4c(F)cccc4F)c3Cl)C(=O)C3(CCCC3)O2)n1,2.4
CHEMBL3974172,CC(C)CC1(C)OC(c2ccnc(N)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3c(F)cccc3F)c2F)C1=O,27.0
CHEMBL3893674,CC(C)CC1(C)OC(c2ccnc(NCCC#N)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3c(F)cccc3F)c2F)C1=O,29.0
CHEMBL3950482,CC1(C)OC(c2ccnc(NCCC#N)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3c(F)cccc3F)c2F)C1=O,2.5
CHEMBL3979489,COC(=O)N[C@@H](C)CNc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4cc(F)ccc4F)c3F)C(=O)C(C)(C)O2)n1,50.0
CHEMBL3941770,CC1(C)OC(c2ccnc(NCCC#N)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3cc(F)ccc3F)c2F)C1=O,13.0
CHEMBL3974635,C[C@H](O)CNc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4cc(F)ccc4F)c3F)C(=O)C(C)(C)O2)n1,24.0
CHEMBL3936301,CC1(C)OC(c2ccnc(NCCO)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3cc(F)ccc3F)c2F)C1=O,11.0
CHEMBL3966137,COCCNc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4cc(F)ccc4F)c3F)C(=O)C(C)(C)O2)n1,50.0
CHEMBL3927350,CCNc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4cc(F)ccc4F)c3F)C(=O)C(C)(C)O2)n1,2.8
CHEMBL3951559,Nc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4cc(F)ccc4F)c3F)C(=O)C3(CCCC3)O2)n1,2.6
CHEMBL3965702,Nc1nccc(C2=C(c3cc(Cl)cc(NS(=O)(=O)c4c(F)cccc4F)c3F)C(=O)C3(CCCC3)O2)n1,1.3
CHEMBL4100501,COc1cc2cc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c(C)nc2cc1OC,1330.0
CHEMBL4070633,Cc1ccc2cc(C(=O)Nc3cc(NC(=O)c4ccc5c(c4)OCCO5)ccc3C)ccc2n1,420.0
CHEMBL2006765,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,10000.0
CHEMBL4069365,CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,10000.0
CHEMBL4102486,CNS(=O)(=O)c1ccc(OC)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,20.0
CHEMBL4087038,CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,13.0
CHEMBL4074231,CNS(=O)(=O)c1ccc(S(C)(=O)=O)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,200.0
CHEMBL4094739,CCS(=O)(=O)c1ccc(S(=O)(=O)NC)cc1Nc1cc(Nc2ccc(Cl)cn2)ncn1,250.0
CHEMBL4070430,CNS(=O)(=O)c1ccc(S(=O)(=O)C(C)C)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,500.0
CHEMBL4091362,CNS(=O)(=O)c1ccc(S(=O)(=O)C(C)(C)C)c(Nc2cc(Nc3ccc(Cl)cn3)ncn2)c1,2000.0
CHEMBL4060057,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,2.8
CHEMBL4073430,CNc1cc(C2(C(=O)Nc3cc(NC(=O)c4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,4.3
CHEMBL4098457,CNc1cc(C2(C(=O)Nc3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,18.5
CHEMBL4069743,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3F)CC2)ncn1,38.6
CHEMBL4090742,CNc1cc(C2(C(=O)Nc3cccc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3F)CC2)ncn1,152.0
CHEMBL4061063,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3Cl)CC2)ncn1,39.1
CHEMBL4082943,CNc1cc(C2(C(=O)Nc3cccc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)CC2)ncn1,30.8
CHEMBL4103699,CNc1cc(C2(C(=O)Nc3c(F)ccc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3F)CC2)ncn1,237.0
CHEMBL4066903,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(N5CCOCC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,25.1
CHEMBL4095947,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(N5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,178.0
CHEMBL4077908,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(CN5CCOCC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,29.1
CHEMBL4088215,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,88.6
CHEMBL4066939,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OC5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,24.1
CHEMBL4080362,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OCC5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,20.5
CHEMBL4104590,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(OCCCN5CCOCC5)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,26.5
CHEMBL4092569,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccccc4)ccc3C)CC2)ncn1,388.0
CHEMBL4071785,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)cc4)ccc3C)CC2)ncn1,8.4
CHEMBL4061139,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4cccc(Cl)c4)ccc3C)CC2)ncn1,0.3
CHEMBL4083018,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(F)cc4)ccc3C)CC2)ncn1,201.0
CHEMBL4069812,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4cccc(F)c4)ccc3C)CC2)ncn1,59.5
CHEMBL4090806,CNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4cccc(C#N)c4)ccc3C)CC2)ncn1,143.0
CHEMBL4099453,COCCOc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,251.0
CHEMBL4072537,COCCCOc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,441.0
CHEMBL4096093,CCNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,44.1
CHEMBL4068793,CCCNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,46.1
CHEMBL4068160,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NC(C)C)ncn2)CC1,140.0
CHEMBL4095541,COCCNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,43.1
CHEMBL4079029,COCCCNc1cc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)ncn1,35.8
CHEMBL4103293,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCO)ncn2)CC1,31.5
CHEMBL4079957,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCC(=O)O)ncn2)CC1,80.2
CHEMBL4059496,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN(C)C)ncn2)CC1,68.2
CHEMBL4087837,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCCN(C)C)ncn2)CC1,18.7
CHEMBL4082425,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN3CCCC3)ncn2)CC1,19.5
CHEMBL4060531,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN3CCCCC3)ncn2)CC1,23.4
CHEMBL4063679,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NC3CCN(C)CC3)ncn2)CC1,21.4
CHEMBL4085294,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCC3CCN(C)CC3)ncn2)CC1,14.3
CHEMBL4101717,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN3CCN(C)CC3)ncn2)CC1,13.9
CHEMBL4075036,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCCN3CCN(C)CC3)ncn2)CC1,12.2
CHEMBL4082762,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCN3CCOCC3)ncn2)CC1,21.6
CHEMBL4093166,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2cc(NCCCN3CCOCC3)ncn2)CC1,18.3
CHEMBL4072281,CNc1cc(C(C)(C)C(=O)Nc2cc(C(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)ccc2C)ncn1,22.4
CHEMBL4062173,CNc1cc(C(C)(C)C(=O)Nc2cc(C(=O)Nc3ccc(OCC4CCN(C)CC4)c(C(F)(F)F)c3)ccc2C)ncn1,135.0
CHEMBL4074595,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C(C)(C)c1cc(NCC2CCN(C)CC2)ncn1,145.0
CHEMBL4101882,CNc1nccc(C2(C(=O)Nc3cc(C(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3C)CC2)n1,77.2
CHEMBL4080626,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4ccccc4)c3F)cc12,169.2
CHEMBL4104859,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4ccccc4Cl)c3F)cc12,1000.0
CHEMBL4096439,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4)c3F)cc12,901.8
CHEMBL4069195,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4ccc(Cl)cc4)c3F)cc12,10000.0
CHEMBL4104171,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(C)c4)c3F)cc12,10000.0
CHEMBL4079935,COc1cccc(S(=O)(=O)Nc2ccc(F)c(C#Cc3cnc4[nH]nc(OC)c4c3)c2F)c1,7000.0
CHEMBL4080860,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Br)c4)c3F)cc12,1000.0
CHEMBL4098896,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(C#N)c4)c3F)cc12,3000.0
CHEMBL4088739,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4Cl)c3F)cc12,10000.0
CHEMBL4060505,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]ccc3c2)c1F)c1cccc(Cl)c1,10000.0
CHEMBL4085336,O=S(=O)(Nc1ccc(F)c(C#Cc2ccc3[nH]ncc3c2)c1F)c1cccc(Cl)c1,10000.0
CHEMBL4091071,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]ncc3c2)c1F)c1cccc(Cl)c1,10000.0
CHEMBL4067092,Cn1ncc2cc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4)c3F)cnc21,10000.0
CHEMBL4087178,CC(C)Oc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Cl)c4)c3F)cc12,2000.0
CHEMBL4078038,O=S(=O)(Nc1ccc(F)c(C#Cc2cnc3[nH]nc(OC4CCCC4)c3c2)c1F)c1cccc(Cl)c1,10000.0
CHEMBL4171543,C=CC(=O)Nc1ccc(-c2ccc(NC(=O)Nc3cccc(Cl)c3)cc2)cn1,32.0
CHEMBL4160854,Nc1n[nH]c2cccc(-c3ccc(NC(=S)Nc4cc(Br)ccc4OC(F)(F)F)cc3)c12,20.0
CHEMBL1880739,O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1,29.6
CHEMBL4173438,Cn1ccc2c(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)ncnc21,23.6
CHEMBL4163939,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)cc3)n4C)ncnc21,105.6
CHEMBL4169073,Cc1ccc(Nc2nc3cc(Oc4ncnc5c4cnn5C)ccc3n2C)cc1,85.2
CHEMBL4165904,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Br)cc3)n4C)ncnc21,40.9
CHEMBL4173144,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(F)cc3)n4C)ncnc21,407.2
CHEMBL4162460,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(Cl)c(Cl)c3)n4C)ncnc21,487.8
CHEMBL4169626,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3cccc(C(F)(F)F)c3)n4C)ncnc21,476.3
CHEMBL4175295,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(C(F)(F)F)cc3)n4C)ncnc21,215.6
CHEMBL4170025,Cn1ncc2c(Oc3ccc4c(c3)nc(Nc3ccc(OC(F)(F)F)cc3)n4C)ncnc21,171.5
CHEMBL4217207,CNC(=O)c1cc(Oc2ccc(C3=NNC(c4cccc(Br)c4)C3)cc2)ccn1,3400.0
CHEMBL4208998,CNC(=O)c1cc(Oc2ccc(C3=NNC(c4ccc(OC)cc4)C3)cc2)ccn1,50000.0
CHEMBL4205052,CNC(=O)c1cc(Oc2ccc(C3=NNC(c4ccccc4)C3)cc2)ccn1,3900.0
CHEMBL4202658,CNC(=O)c1cc(Oc2ccc(C3CC(c4ccc([N+](=O)[O-])cc4)=NN3)cc2)ccn1,50000.0
CHEMBL4211935,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4ccccc4)ccc3C)ccc2n1,61.0
CHEMBL4216073,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)ccc2n1,0.2
CHEMBL4216386,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(Cl)c4)ccc3C)ccc2n1,0.3
CHEMBL4209163,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(F)(F)F)n4)ccc3C)ccc2n1,6.0
CHEMBL4204192,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cc(C(F)(F)F)ccn4)ccc3C)ccc2n1,0.9
CHEMBL4217462,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cccc(C(C)(C)C)c4)ccc3C)ccc2n1,0.3
CHEMBL4208527,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4cc(N5CCN(C)C[C@@H]5C)cc(C(F)(F)F)c4)ccc3C)ccc2n1,3.0
CHEMBL4205266,CC(=O)Nc1cn2cc(-c3cc(NC(=O)c4ccc(CN5CCN(C)CC5)c(C(F)(F)F)c4)ccc3C)ccc2n1,5.0
CHEMBL4209157,O=C1CCc2c(Oc3ccc4c(c3)[C@@H]3[C@H](O4)[C@H]3c3nc4cc(C(F)(F)F)ccc4[nH]3)ccnc2N1,23.0
CHEMBL4206836,CCN(C)S(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cnc(C5CC5)nc4)cc23)c1F,4.2
CHEMBL4207519,O=C1CCc2c(Oc3ccc4c(c3)[C@H]3[C@@H](O4)[C@@H]3c3nc4ccc(C(F)(F)F)cc4[nH]3)ccnc2N1,32.0
CHEMBL4212142,CC(C)(N)c1cc(C(=O)NC2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,157.0
CHEMBL4204895,CSc1cc(Oc2ccnc3[nH]c(=O)cnc23)ccc1NC(=O)Nc1cc(C(C)(C)C)nn1-c1ccccc1,15.0
CHEMBL4216588,CC(C)(C)c1cc(NC(=O)Nc2ccc(Oc3ccnc4[nH]c(=O)cnc34)cc2F)n(-c2ccccc2)n1,40.0
CHEMBL4204780,C[C@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(C(=O)Nc2cc(C(F)(F)F)c(Cl)cn2)s1,70.0
CHEMBL4203441,C#CC(C)(C)c1cccc(C(=O)Nc2ccc(C)c(Nc3ccc4ncn(C)c(=O)c4c3)c2)c1,34.0
CHEMBL4212692,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,0.8
CHEMBL3545027,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)ccc3C)ccc2[nH]1,2000.0
CHEMBL4211715,O=C(c1c(F)ccc(NS(=O)(=O)N2CC[C@H](F)C2)c1F)c1c[nH]c2ncc(-c3cnc(C4CC4)nc3)cc12,3.5
CHEMBL4225238,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3ccc(Cl)cc3)cc2)nc1,1785.0
CHEMBL4227291,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3cccc(C)c3)cc2)nc1,10000.0
CHEMBL4225042,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3ccc(OC(F)(F)F)cc3)cc2)nc1,10000.0
CHEMBL4228090,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3cccc(C(F)(F)F)c3)cc2)nc1,571.0
CHEMBL4225772,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)nc1,28.0
CHEMBL4229181,CNC(=O)c1ccc(Sc2ccc(NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc2)nc1,65.0
CHEMBL4227572,CNC(=O)c1ccc(Sc2ccc(NC(=O)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)nc1,196.0
CHEMBL4224704,CNC(=O)c1ccc(Sc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)nc1,29.0
CHEMBL4227092,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)nc1,158.0
CHEMBL4225256,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3cccc(C(F)(F)F)c3)c2)nc1,973.0
CHEMBL4228868,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(F)c(Cl)c3)c2)nc1,280.0
CHEMBL4227005,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(OC(F)(F)F)cc3)c2)nc1,5851.0
CHEMBL4225828,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)nc1,17.0
CHEMBL4224973,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(F)c(C(F)(F)F)c3)c2)nc1,69.0
CHEMBL4225562,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(Cl)cc3)c2)nc1,791.0
CHEMBL4224707,CNC(=O)c1ccc(Sc2cccc(NC(=S)Nc3ccc(F)c(F)c3)c2)nc1,442.0
CHEMBL4225502,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3ccc(F)c(F)c3)cc2)nc1,810.0
CHEMBL4226090,CNC(=O)c1ccc(Sc2ccc(NC(=S)Nc3ccc(F)c(C(F)(F)F)c3)cc2)nc1,33.0
CHEMBL3736320,CC(C)n1nc(C#Cc2cccc(NC(=O)c3cccc(C(F)(F)F)c3)c2)c2c(N)ncnc21,2.0
CHEMBL4247506,CC(C)n1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,14.0
CHEMBL4242050,Cc1ccc2cc(-c3cccc(C(F)(F)F)c3)ncc2c1C#Cc1nn(C(C)C)c2ncnc(N)c12,2300.0
CHEMBL4237900,CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(CN5CCN(C)CC5)cc4)ncc23)c2c(N)ncnc21,10000.0
CHEMBL4248365,CCn1nc(C#Cc2cccc3cc(-c4cccc(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,10000.0
CHEMBL4249028,Cc1ccc(-c2cc3cccc(C#Cc4nn(C(C)C)c5ncnc(N)c45)c3cn2)cc1,24.0
CHEMBL4250674,CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(Cl)c(C(F)(F)F)c4)ncc23)c2c(N)ncnc21,87.0
CHEMBL4243230,CC(C)n1nc(C#Cc2cccc3cc(-c4ccc(Cl)cc4)ncc23)c2c(N)ncnc21,46.0
CHEMBL4244030,NCCCCCCC(=S)N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21,2700.0
CHEMBL4241867,O=C(N/N=C1\CC2(CCCC2)Oc2ccccc21)Nc1ccc(Cl)cc1,2900.0
CHEMBL4241486,O=C(N/N=C1\CC2(CCCCC2)Oc2c1ccc1ccccc21)C1C2CC3CC(C2)CC1C3,2600.0
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,60.0
CHEMBL4237480,COCCOCC(=O)Nc1nc2ccc(Oc3ccc(F)c(NC(=O)Cc4cccc(C(F)(F)F)c4)c3)c(C#N)c2s1,5.75
CHEMBL4241641,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)COCCOCCOCC(=O)Nc3nccs3)sc12,20.3
CHEMBL4237730,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)COCCOCCOCC(=O)Nc3nc4ccc(Oc5ccc(F)c(NC(=O)Cc6cccc(C(F)(F)F)c6)c5)c(C#N)c4s3)sc12,87.2
CHEMBL4246643,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)COCCOCCOCCOCCOCC(=O)Nc3nc4ccc(Oc5ccc(F)c(NC(=O)Cc6cccc(C(F)(F)F)c6)c5)c(C#N)c4s3)sc12,85.5
CHEMBL4243806,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)COCCOCCOCCOCC(=O)Nc3nc4ccc(Oc5ccc(F)c(NC(=O)Cc6cccc(C(F)(F)F)c6)c5)c(C#N)c4s3)sc12,616.0
CHEMBL4239581,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)COCCOCCOCCOCCOCCOCCOCC(=O)Nc3nc4ccc(Oc5ccc(F)c(NC(=O)Cc6cccc(C(F)(F)F)c6)c5)c(C#N)c4s3)sc12,732.0
CHEMBL4243306,N#Cc1c(Oc2ccc(F)c(NC(=O)Cc3cccc(C(F)(F)F)c3)c2)ccc2nc(NC(=O)COCC(=O)Nc3nc4ccc(Oc5ccc(F)c(NC(=O)Cc6cccc(C(F)(F)F)c6)c5)c(C#N)c4s3)sc12,537.0
CHEMBL4276946,CC(=O)n1nc(C)c(-c2ccc(Cl)c(Cl)c2)c1N,100000.0
CHEMBL4292099,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cnc3c2)c1C,61.0
CHEMBL164,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,1562.0
CHEMBL50,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,7589.0
CHEMBL4282468,C[C@@H](NC(=O)[C@H]1CCCCN1C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,223.0
CHEMBL4288883,CCCS(=O)(=O)Nc1ccc(Cl)c(C(=O)Nc2cnc3[nH]cc(OC)c3c2)c1F,1.7
CHEMBL4292292,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(OC)c3c2)c1F,4.8
CHEMBL4286375,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]cc(N(C)C)c3c2)c1F,8.2
CHEMBL4279170,S=C(Nc1ccccc1)N1N=C(c2ccccc2)CC1c1ccc2c(c1)OCCO2,21300.0
CHEMBL4287092,Fc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc4c(c3)OCCO4)C2)cc1,23100.0
CHEMBL4282640,S=C(Nc1ccccc1)N1N=C(c2ccc(Cl)cc2)CC1c1ccc2c(c1)OCCO2,200000.0
CHEMBL4290513,S=C(Nc1ccccc1)N1N=C(c2ccc(Br)cc2)CC1c1ccc2c(c1)OCCO2,18700.0
CHEMBL4276699,Cc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc4c(c3)OCCO4)C2)cc1,200000.0
CHEMBL4287349,FC(F)(F)c1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc4c(c3)OCCO4)C2)cc1,35600.0
CHEMBL4291854,CSc1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc4c(c3)OCCO4)C2)cc1,156000.0
CHEMBL4283993,O=[N+]([O-])c1ccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc4c(c3)OCCO4)C2)cc1,200000.0
CHEMBL4288433,S=C(Nc1ccccc1)N1N=C(c2ccccc2Br)CC1c1ccc2c(c1)OCCO2,124000.0
CHEMBL4280550,COc1ccccc1C1=NN(C(=S)Nc2ccccc2)C(c2ccc3c(c2)OCCO3)C1,200000.0
CHEMBL4285067,S=C(Nc1ccccc1)N1N=C(c2cccc(Cl)c2)CC1c1ccc2c(c1)OCCO2,95900.0
CHEMBL4277125,COc1cccc(C2=NN(C(=S)Nc3ccccc3)C(c3ccc4c(c3)OCCO4)C2)c1,200000.0
